,model,region,scenario,unit,variable,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
1,AIM/CGE,World,ssp370,Mt BC / yr,Emissions|BC,7.4574,7.5918,8.0465,8.2417,8.5425,8.8401,8.9256,9.2845,9.0919,9.1095,9.6651,9.4789,9.7053,9.5605,9.7444,9.7274,9.984172922,10.36694123,10.60595982,10.45622189,9.972234387,9.488184223,8.941311205,8.492821223,7.983738061
2,AIM/CGE,World,ssp370,Mt CH4 / yr,Emissions|CH4,310.187,312.896,322.279,328.124,338.942,346.396,356.47,355.023,360.492,364.2,370.896,372.658,380.81,381.594,387.874,388.073,408.4823958,457.1897131,496.7891557,533.9773771,567.6330842,601.7384694,635.148113,660.8710189,681.9409315
3,AIM/CGE,World,ssp370,Mt CO / yr,Emissions|CO,886.565,881.67,970.724,944.747,945.547,950.592,986.151,945.87,912.51,917.729,953.229,906.767,949.602,901.239,964.048,934.35,945.1281518,955.8293432,966.2481915,951.4945074,913.9706994,880.1967169,848.3514533,826.3262682,802.674671
4,AIM/CGE,World,ssp370,Mt CO2 / yr,Emissions|CO2|MAGICC AFOLU,4402.24,3524.47,3923.35,3301.82,3804.48,3758.47,4003.93,3540.63,2449.09,2766.16,3243.44,3348.04,3557.04,3366.37,4015.37,3517.44,3686.637015,3302.629127,2927.138283,2625.459991,2774.986538,2612.128892,2355.970797,2034.935889,1988.47337
5,AIM/CGE,World,ssp370,Mt CO2 / yr,Emissions|CO2|MAGICC Fossil and Industrial,25259.6,25493.9,26010,27207.4,28629,29658.2,30627.9,31811.6,32002.1,31459.2,32890.4,33918,34396.9,35396.3,35615.6,35635.3,38942.25534,46308.84896,51227.39634,54537.77393,55969.9134,57403.66832,58467.69287,59688.16821,59943.25039
6,AIM/CGE,World,ssp370,Mt NH3 / yr,Emissions|NH3,54.5096,54.7099,57.0767,57.6904,58.1136,58.8834,60.3797,60.9658,61.3164,61.378,62.4445,62.3987,63.8485,63.651,65.0369,65.2797,67.10214643,72.12607594,75.29842174,77.10457019,77.81831634,77.56750305,76.64432497,77.25100599,77.43170212
7,AIM/CGE,World,ssp370,Mt NOx / yr,Emissions|NOx,135.533,135.906,137.62,140.193,146.35,149.85,153.19,158.089,157.775,152.677,155.42,159.276,158.24,156.038,155.64,155.52,162.0979707,164.5891115,164.6793426,162.2602507,154.0750548,146.3922895,138.5307369,133.0751101,126.6576219
8,AIM/CGE,World,ssp370,Mt OC / yr,Emissions|OC,27.982,27.878,33.8082,34.3622,32.3303,32.724,34.3551,33.2773,31.619,31.7725,34.6105,32.5183,35.8269,33.2456,36.1458,34.746,34.98623889,36.35811109,36.90096187,36.66292985,35.38034088,33.99646748,32.57027711,31.23162745,29.59170425
9,AIM/CGE,World,ssp370,Mt SO2 / yr,Emissions|Sulfur,111.149,111.924,111.202,115.104,120.494,124.981,125.896,125.088,122.361,117.259,116.317,117.486,115.67,114.648,114.009,100.771,96.25254601,96.24466636,95.94826329,95.31595627,90.36126413,85.41234816,80.06261708,75.14999979,68.52220399
10,AIM/CGE,World,ssp370,Mt VOC / yr,Emissions|VOC,195.324,196.188,218.46,214.403,216.687,218.788,229.895,219.706,214.695,218.758,224.602,218.629,229.107,219.381,233.526,227.245,231.3738533,239.2701599,241.7388717,244.5663272,237.6566961,230.0451592,221.1461038,211.455035,199.8468562
11,AIM/CGE,World,ssp370,kt C2F6 / yr,Emissions|C2F6,2.8154,3.0481,3.4534,3.1633,2.203,1.948,2.0454,1.7666,1.746,1.7996,1.7742,1.8468,1.795,1.6325,1.6517,1.57,1.970204657,1.316674092,0.900404207,0.634020161,0.462253437,0.352974327,0.282773742,0.164021744,0.160021987
